"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","layover","pattern_id","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"699041","07:26:00","07:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699043","09:40:00","09:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699045","11:56:00","11:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699047","14:11:00","14:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699049","16:26:00","16:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699051","18:41:00","18:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699053","20:54:00","20:54:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699054","07:10:00","07:10:00","02507","16","101 EmX EUGENE STATION","False","25551","","","","1"
"699056","09:25:00","09:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699058","11:40:00","11:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699060","13:56:00","13:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699062","16:11:00","16:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699064","18:26:00","18:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699066","20:39:00","20:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699068","22:53:00","22:53:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699100","08:24:00","08:24:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699102","10:40:00","10:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699104","12:56:00","12:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699106","15:11:00","15:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699108","17:26:00","17:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699110","19:40:00","19:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699112","21:54:00","21:54:00","02507","16","101 EmX EUGENE STATION","False","25554","","","","1"
"699181","07:40:00","07:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699183","09:55:00","09:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699185","12:11:00","12:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699187","14:26:00","14:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699189","16:41:00","16:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699191","18:55:00","18:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699193","21:09:00","21:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699195","23:23:00","23:23:00","02507","16","101 EmX EUGENE STATION","False","25554","","","","1"
"699250","08:39:00","08:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699252","10:55:00","10:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699254","13:11:00","13:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699256","15:26:00","15:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699258","17:41:00","17:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699260","19:55:00","19:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699262","22:09:00","22:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699312","07:56:00","07:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699314","10:10:00","10:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699316","12:26:00","12:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699318","14:41:00","14:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699320","16:56:00","16:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699322","19:10:00","19:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699324","21:24:00","21:24:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699348","08:54:00","08:54:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699350","11:10:00","11:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699352","13:26:00","13:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699354","15:41:00","15:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699356","17:56:00","17:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699358","20:09:00","20:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699360","22:24:00","22:24:00","02507","16","101 EmX EUGENE STATION","False","25554","","","","1"
"699362","08:08:00","08:08:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699364","10:25:00","10:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699366","12:41:00","12:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699368","14:56:00","14:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699370","17:11:00","17:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699372","19:25:00","19:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699374","21:39:00","21:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699378","09:09:00","09:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699380","11:25:00","11:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699382","13:41:00","13:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699384","15:56:00","15:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699386","18:11:00","18:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699388","20:24:00","20:24:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700038","08:10:00","08:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700040","10:10:00","10:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700042","12:26:00","12:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700044","14:41:00","14:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700046","16:56:00","16:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700048","19:10:00","19:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700063","08:25:00","08:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700065","10:40:00","10:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700067","12:56:00","12:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700069","15:11:00","15:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700071","17:26:00","17:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700073","19:40:00","19:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700158","09:24:00","09:24:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700160","11:40:00","11:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700162","13:56:00","13:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700164","16:11:00","16:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700166","18:26:00","18:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700168","20:39:00","20:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700181","08:40:00","08:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700183","10:55:00","10:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700185","13:11:00","13:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700187","15:26:00","15:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700189","17:41:00","17:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700191","19:55:00","19:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700220","09:39:00","09:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700222","11:56:00","11:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700224","14:11:00","14:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700226","16:26:00","16:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700228","18:41:00","18:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700230","20:54:00","20:54:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700258","08:55:00","08:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700260","11:10:00","11:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700262","13:26:00","13:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700264","15:41:00","15:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700266","17:56:00","17:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700268","20:09:00","20:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700270","09:55:00","09:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700272","12:11:00","12:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700274","14:26:00","14:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700276","16:41:00","16:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700278","18:55:00","18:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700286","09:08:00","09:08:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700288","11:25:00","11:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700290","13:41:00","13:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700292","15:56:00","15:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700294","18:11:00","18:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700296","20:24:00","20:24:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700330","10:25:00","10:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700332","12:41:00","12:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700334","14:56:00","14:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700336","17:11:00","17:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700338","19:25:00","19:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700882","06:55:00","06:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700884","09:07:00","09:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700886","11:16:00","11:16:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700888","13:28:00","13:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700890","15:38:00","15:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700892","17:48:00","17:48:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700894","19:55:00","19:55:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700896","22:10:00","22:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700935","06:12:00","06:12:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700937","08:18:00","08:18:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700939","10:27:00","10:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700941","12:36:00","12:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700943","14:48:00","14:48:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700945","16:57:00","16:57:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700947","19:07:00","19:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700960","07:26:00","07:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700962","09:36:00","09:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700964","11:47:00","11:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700966","13:58:00","13:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"700968","16:07:00","16:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"700970","18:20:00","18:20:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701082","06:21:00","06:21:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"701084","07:44:00","07:44:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701086","09:56:00","09:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701088","12:07:00","12:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701090","14:18:00","14:18:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701092","16:27:00","16:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701094","18:37:00","18:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701115","06:41:00","06:41:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701117","08:58:00","08:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701119","11:07:00","11:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701121","13:18:00","13:18:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701123","15:28:00","15:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701125","17:37:00","17:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701186","07:58:00","07:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701188","10:07:00","10:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701190","12:16:00","12:16:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701192","14:28:00","14:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701194","16:37:00","16:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701196","18:47:00","18:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701198","20:56:00","20:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701215","08:08:00","08:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701217","10:16:00","10:16:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701219","12:27:00","12:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701221","14:38:00","14:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701223","16:47:00","16:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701225","18:56:00","18:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701227","21:10:00","21:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701229","23:25:00","23:25:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"701260","07:06:00","07:06:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701262","09:17:00","09:17:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701264","11:27:00","11:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701266","13:38:00","13:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701268","15:47:00","15:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701270","17:58:00","17:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701272","20:09:00","20:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701274","22:26:00","22:26:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"701301","07:12:00","07:12:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701303","09:27:00","09:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701305","11:36:00","11:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701307","13:48:00","13:48:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701309","15:57:00","15:57:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701311","18:08:00","18:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701313","20:25:00","20:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701315","08:28:00","08:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701317","10:36:00","10:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701319","12:47:00","12:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701321","14:58:00","14:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701323","17:07:00","17:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701325","19:15:00","19:15:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701327","21:26:00","21:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701422","07:37:00","07:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701424","09:47:00","09:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701426","11:56:00","11:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701428","14:08:00","14:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701430","16:17:00","16:17:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701432","18:27:00","18:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701434","20:40:00","20:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701436","22:55:00","22:55:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701438","08:38:00","08:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701440","10:47:00","10:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701442","12:57:00","12:57:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701444","15:08:00","15:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
